Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1751552958,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1751552959,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1751552960,20,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1800,1800,1800,1800,1800,1800,1800,10,0,1200.0,1229.2029252741486,1156.8458029069006,1751.809448003769,275618.4
1751552961,30,,Aggregated,0.000000,0.000000,1300,1300,1300,1300,1300,1600,1800,1800,1800,1800,1800,21,0,1300.0,1280.6141276932544,977.1846199873835,1751.809448003769,275618.6666666667
1751552962,40,,Aggregated,4.500000,0.000000,1300,1300,1700,1700,1700,1700,1800,1800,1800,1800,1800,32,0,1300.0,1334.9591133010108,837.8813988529146,1751.809448003769,275619.0
1751552963,50,,Aggregated,3.333333,0.000000,1300,1600,1600,1700,1700,1700,1700,1800,1800,1800,1800,51,0,1300.0,1298.3061047225242,409.8914770875126,1751.809448003769,275619.0588235294
1751552964,50,,Aggregated,5.750000,0.000000,1200,1300,1600,1600,1700,1700,1700,1800,1800,1800,1800,75,0,1200.0,1185.3110876400024,409.8914770875126,1751.809448003769,275619.0933333333
1751552965,50,,Aggregated,6.600000,0.000000,1100,1200,1300,1600,1700,1700,1700,1800,1800,1800,1800,93,0,1100.0,1013.713860055632,197.93762895278633,1751.809448003769,275618.94623655913
1751552966,50,,Aggregated,10.000000,0.000000,870,1200,1300,1300,1600,1700,1700,1700,1800,1800,1800,114,0,870.0,894.6832904935276,197.93762895278633,1751.809448003769,275618.98245614034
1751552967,50,,Aggregated,11.857143,0.000000,740,1100,1200,1300,1600,1700,1700,1700,1800,1800,1800,140,0,720.0,830.6314904209493,197.93762895278633,1751.809448003769,275619.0142857143
1751552968,50,,Aggregated,12.250000,0.000000,610,880,1200,1200,1600,1700,1700,1700,1800,1800,1800,159,0,610.0,765.2921655885992,190.40897209197283,1751.809448003769,275618.90566037735
1751552969,50,,Aggregated,13.444444,0.000000,540,800,1200,1200,1600,1700,1700,1700,1800,1800,1800,184,0,530.0,699.8060783548483,190.40897209197283,1751.809448003769,275618.902173913
1751552970,50,,Aggregated,14.800000,0.000000,460,740,980,1200,1500,1700,1700,1700,1800,1800,1800,203,0,460.0,658.6168257581538,190.40897209197283,1751.809448003769,275618.93596059113
1751552971,50,,Aggregated,16.600000,0.000000,410,620,880,1200,1300,1600,1700,1700,1800,1800,1800,222,0,410.0,626.27532040629,190.40897209197283,1751.809448003769,275619.03603603604
1751552972,50,,Aggregated,17.900000,0.000000,410,590,800,1000,1300,1600,1700,1700,1800,1800,1800,247,0,410.0,599.9767124560484,190.40897209197283,1751.809448003769,275619.028340081
1751552973,50,,Aggregated,19.600000,0.000000,360,560,760,890,1300,1600,1700,1700,1800,1800,1800,267,0,360.0,572.243224434408,190.40897209197283,1751.809448003769,275618.98876404495
1751552974,50,,Aggregated,20.500000,0.000000,340,490,690,870,1300,1600,1700,1700,1800,1800,1800,290,0,340.0,549.6635136828789,190.40897209197283,1751.809448003769,275618.9172413793
1751552975,50,,Aggregated,22.000000,0.000000,330,450,620,800,1200,1600,1700,1700,1800,1800,1800,308,0,330.0,534.1619404044922,190.40897209197283,1751.809448003769,275618.8896103896
1751552976,50,,Aggregated,21.300000,0.000000,320,430,600,760,1200,1600,1700,1700,1800,1800,1800,328,0,320.0,518.9364240433816,189.65350999496877,1751.809448003769,275618.90853658534
1751552977,50,,Aggregated,20.900000,0.000000,320,410,560,720,1200,1600,1700,1700,1800,1800,1800,352,0,320.0,505.5677794205787,189.65350999496877,1751.809448003769,275618.9034090909
1751552978,50,,Aggregated,21.900000,0.000000,330,410,540,620,1200,1600,1700,1700,1800,1800,1800,375,0,330.0,497.84433895597857,178.46155283041298,1751.809448003769,275618.9546666667
1751552979,50,,Aggregated,21.400000,0.000000,320,400,510,610,1200,1500,1700,1700,1800,1800,1800,395,0,320.0,484.8998231624689,178.46155283041298,1751.809448003769,275618.9873417721
1751552980,50,,Aggregated,21.300000,0.000000,310,390,480,590,1200,1500,1700,1700,1800,1800,1800,417,0,310.0,472.347432695557,178.46155283041298,1751.809448003769,275618.9928057554
1751552981,50,,Aggregated,21.500000,0.000000,320,380,450,560,1200,1300,1700,1700,1800,1800,1800,442,0,310.0,465.68958986733884,178.46155283041298,1751.809448003769,275618.98642533936
1751552982,50,,Aggregated,21.500000,0.000000,310,370,440,540,1100,1300,1700,1700,1800,1800,1800,462,0,310.0,456.5833400636589,178.46155283041298,1751.809448003769,275618.96536796534
1751552983,50,,Aggregated,21.700000,0.000000,310,360,430,530,1100,1300,1700,1700,1800,1800,1800,480,0,310.0,450.41430272103753,178.46155283041298,1751.809448003769,275618.95
